Division,Calendar_Week,Paid_Views,Organic_Views,Google_Impressions,Email_Impressions,Facebook_Impressions,Affiliate_Impressions,Overall_Views,Sales,month,weekofyear,year,week_sin,week_cos,is_black_friday,is_christmas,is_easter,is_summer_sale,Facebook_Impressions_adstock,Facebook_Impressions_adstock_log,Google_Impressions_adstock,Google_Impressions_adstock_log,Email_Impressions_adstock,Email_Impressions_adstock_log,Affiliate_Impressions_adstock,Affiliate_Impressions_adstock_log,Paid_Views_adstock,Paid_Views_adstock_log
R,2019-08-31,9270,6496,219782,163795.8307,35645,4408,16044,64057,8,35,2019,-0.8854560256532096,-0.4647231720437691,0,0,0,1,73382.64158669327,11.203456323097837,475098.8726840555,13.071280319197825,312128.424323194,12.651173202325646,8776.006567714403,9.07989069087877,19143.927948223198,9.85979310042681
R,2019-09-07,9442,5601,308524,204441.517,90238,4415,15124,70745,9,36,2019,-0.9350162426854147,-0.3546048870425359,0,0,0,0,126929.32079334663,11.751393559703907,546073.4363420277,13.210510575731666,360505.729161597,12.795265901723212,8803.0032838572,9.08296181564233,19013.963974111597,9.852981525756915
R,2019-09-14,9493,5424,189924,259522.9167,82037,4672,14025,64625,9,37,2019,-0.970941817426052,-0.23931566428755774,0,0,0,0,145501.6603966733,11.887949649939744,462960.71817101387,13.045399647513976,439775.7812807985,12.9940225618956,9073.5016419286,9.11322374213518,18999.9819870558,9.852245940342282
R,2019-09-21,10477,4676,186937,263468.12,150327,3822,14337,48722,9,38,2019,-0.992708874098054,-0.12053668025532357,0,0,0,0,223077.83019833665,12.31528048662358,418417.35908550693,12.944237070037648,483356.01064039924,13.088510812060658,8358.7508209643,9.031183899529788,19976.9909935279,9.902386496272486
R,2019-09-28,13374,6157,332355,155740.5102,408349,3937,19301,65132,9,39,2019,-1.0,-1.8369701987210297e-16,0,0,0,0,519887.9150991683,13.16137044292729,541563.6795427535,13.202217783429152,397418.5155201996,12.892747715896611,8116.37541048215,9.001762155597085,23362.49549676395,10.058930061739423
R,2019-10-05,3196,7144,346714,224786.4514,106221,4309,8863,101901,10,40,2019,-0.992708874098054,0.1205366802553232,0,0,0,0,366164.95754958416,12.810841945540323,617495.8397713767,13.333429229692026,423495.7091600998,12.956301022465778,8367.187705241075,9.032192617367786,14877.247748381975,9.607655542607668
R,2019-10-12,3877,4418,301540,239389.0926,112013,3880,7017,85027,10,41,2019,-0.9709418174260521,0.23931566428755738,0,0,0,0,295095.47877479205,12.595057628548055,610287.9198856883,13.32168776317474,451136.9471800499,13.019528441295076,8063.593852620537,8.995238630037742,11315.623874190987,9.334028062944071
R,2019-10-19,5482,4903,271698,213751.4595,96304,5283,9472,133474,10,42,2019,-0.9350162426854148,0.35460488704253557,0,0,0,0,243851.73938739602,12.404319794978711,576841.9599428442,13.265325341969346,439319.933090025,12.992985479841629,9314.796926310268,9.139466832388614,11139.811937095494,9.31837039566332
R,2019-10-26,4024,4845,541846,209451.5042,87554,4786,8646,103480,10,43,2019,-0.8854560256532101,0.464723172043768,0,0,0,0,209479.869693698,12.252387700063716,830266.9799714221,13.629503795097754,429111.4707450125,12.969474333118512,9443.398463155134,9.153177089517278,9593.905968547748,9.168987608346646
R,2019-11-02,4161,5723,582932,192048.0701,93659,4346,9264,91554,11,44,2019,-0.822983865893657,0.5680647467311548,0,0,0,0,198398.934846849,12.198040145439958,998065.489985711,13.813575176306548,406603.80547250627,12.915596998779701,9067.699231577568,9.112584118444817,8957.952984273874,9.100408644707246
R,2019-11-09,4349,7595,1468965,308368.0952,154125,3413,11225,126082,11,45,2019,-0.7485107481711011,0.6631226582407953,0,0,0,0,253324.4674234245,12.442430373467976,1967997.7449928555,14.49252771888725,511669.9979362531,13.14543711532149,7946.849615788784,8.980656682479717,8827.976492136937,9.085794374324353
R,2019-11-16,4824,9512,1334805,398665.7557,285371,4449,14650,153744,11,46,2019,-0.6631226582407956,0.7485107481711007,0,0,0,0,412033.23371171224,12.928861716413035,2318803.872496428,14.656562469746364,654500.7546681266,13.391629545257645,8422.424807894393,9.038771771318132,9237.988246068468,9.13118766146174
R,2019-11-23,2964,8635,1127275,216140.5215,567048,4772,11632,143388,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,773064.6168558561,13.558119209938303,2286676.936248214,14.642610639410245,543390.8988340633,13.205586067571137,8983.212403947196,9.103224138608434,7582.994123034234,8.933795269018185
R,2019-11-30,3042,6026,1179980,397955.7022,339377,4062,9489,290815,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,725909.308427928,13.495181744064686,2323318.468124107,14.65850752624194,669651.1516170317,13.414513679857269,8553.606201973598,9.054225153937024,6833.497061517117,8.829738163644135
R,2019-12-07,3536,6287,557971,365103.2389,348648,4438,8920,288292,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,711602.654213964,13.475276369968563,1719630.2340620535,14.357620427001795,699928.8147085158,13.45873534429658,8714.8031009868,9.07289310528465,6952.748530758558,8.847036150101838
R,2019-12-14,3831,6556,198351,218151.1144,317291,4417,9614,161561,12,50,2019,-0.2393156642875578,0.970941817426052,0,0,0,0,673092.327106982,13.419639272277077,1058166.1170310266,13.872048834532594,568115.5217542578,13.250081820597702,8774.4015504934,9.079707808027065,7307.37426537928,8.896776129292638
R,2019-12-21,3446,5681,169786,221267.8216,172106,3645,7957,122297,12,51,2019,-0.12053668025532363,0.992708874098054,0,1,0,0,508652.163553491,13.139521655712022,698869.0585155133,13.45722010767689,505325.58247712895,13.132960197212984,8032.2007752467,8.991338329667858,7099.68713268964,8.867946837598659
R,2019-12-28,2553,6086,321031,151330.7257,48766,5916,8475,72269,12,52,2019,6.432490598706546e-16,1.0,0,1,0,0,303092.0817767455,12.621795237898388,670465.5292577567,13.415729061379208,403993.5169385645,12.909156584916941,9932.10038762335,9.203627932640009,6102.84356634482,8.716673944579666
R,2020-01-04,11367,7691,163493,174577.2709,40250,3551,17861,76428,1,1,2020,0.12053668025532305,0.992708874098054,0,0,0,0,191796.04088837275,12.164193013201787,498725.7646288783,13.119813658890724,376574.02936928225,12.83887258756154,8517.050193811676,9.049942743141504,14418.421783172409,9.576331311780644
R,2020-01-11,3717,9092,159151,231086.8092,55126,4289,12352,59832,1,2,2020,0.23931566428755774,0.970941817426052,0,0,0,0,151024.02044418638,11.925200800376484,408513.88231443916,12.920283624232873,419373.8238846411,12.94652036676079,8547.525096905838,9.053514043764537,10926.210891586205,9.299011369428998
R,2020-01-18,7102,8889,180032,219269.1738,64304,3809,15358,71363,1,3,2020,0.3546048870425356,0.9350162426854148,0,0,0,0,139816.0102220932,11.848089776788386,384288.9411572196,12.859152601756097,428956.0857423205,12.969112159671813,8082.762548452919,8.99761270506551,12565.105445793102,9.438758424284767
R,2020-01-25,7729,8563,305542,181384.2373,48462,5212,15485,55311,1,4,2020,0.4647231720437685,0.8854560256532099,0,0,0,0,118370.0051110466,11.681579082176961,497686.4705786098,13.117727589883605,395862.28017116024,12.888824178530363,9253.38127422646,9.132852369636842,14011.552722896551,9.54770882993509
R,2020-02-01,9257,10701,326102,564751.8348,17692,4544,19132,47087,2,5,2020,0.5680647467311558,0.8229838658936564,0,0,0,0,76877.0025555233,11.249975061978914,574945.2352893049,13.262031811563043,762682.9748855801,13.544599036899184,9170.69063711323,9.123876914354579,16262.776361448276,9.696695604687836
R,2020-02-08,9478,10518,326325,206812.4045,70734,4069,19030,48137,2,6,2020,0.6631226582407952,0.7485107481711011,0,0,0,0,109172.50127776165,11.600693650554124,613797.6176446525,13.32742216903857,588153.89194279,13.284745613862778,8654.345318556614,9.065932364972298,17609.388180724138,9.776244244445722
R,2020-02-15,8297,12823,233366,163574.101,131558,3884,20245,100061,2,7,2020,0.7485107481711011,0.6631226582407953,0,0,0,0,186144.25063888083,12.134282565351322,540264.8088223262,13.199816535990662,457651.04697139503,13.03386445159085,8211.172659278307,9.0133728031587,17101.69409036207,9.746991279225169
R,2020-02-22,6441,12481,255517,235901.3005,126296,4635,18234,109465,2,8,2020,0.8229838658936564,0.5680647467311558,0,0,0,0,219368.1253194404,12.298511093673056,525649.4044111632,13.172391640358125,464726.8239856975,13.049207188438139,8740.586329639154,9.075846954427083,14991.847045181035,9.615328502694117
R,2020-02-29,5057,10807,251684,169795.3193,69937,4036,15865,56572,2,9,2020,0.8854560256532098,0.4647231720437686,0,0,0,0,179621.0626597202,12.098610270622542,514508.7022055816,13.150969691620872,402158.73129284877,12.904604630206418,8406.293164819577,9.036854842041464,12552.923522590518,9.437788526983066
S,2018-01-06,774,408,838,889099.7984,200753,59951,442,130263,1,1,2018,0.12053668025532305,0.992708874098054,0,0,0,0,290563.5313298601,12.57958096943405,258092.3511027908,12.461076624440329,1090179.1640464244,13.901853528662736,64154.14658240979,11.069059594143122,7050.461761295259,8.860990216341623
S,2018-01-13,567,321,434,1286652.231,36025,55763,637,130139,1,2,2018,0.23931566428755774,0.970941817426052,0,0,0,0,181306.76566493005,12.107951229057452,129480.1755513954,11.771290787018085,1831741.8130232121,14.42077842845683,87840.0732912049,11.383284475375506,4092.2308806476294,8.317089883562044
S,2018-01-20,840,248,184,1091641.725,102086,69580,541,142777,1,3,2018,0.3546048870425356,0.9350162426854148,0,0,0,0,192739.38283246502,12.169099395667002,64924.0877756977,11.080989388485333,2007512.6315116063,14.512407515072207,113500.03664560245,11.639567249303315,2886.1154403238147,7.968013165120456
S,2018-01-27,990,921,97,1061981.232,163104,55353,2,136745,1,4,2018,0.4647231720437685,0.8854560256532099,0,0,0,0,259473.6914162325,12.466414448570744,32559.04388784885,10.390841168022474,2065737.5477558032,14.540998370680608,112103.01832280122,11.62718245429471,2433.057720161907,7.7973149873837615
S,2018-02-03,143,930,972,1037884.719,102480,42803,151,184367,2,5,2018,0.5680647467311558,0.8229838658936564,0,0,0,0,232216.84570811625,12.35543120019419,17251.521943924425,9.755713611421172,2070753.4928779015,14.543423588144455,98854.50916140061,11.501414559583958,1359.5288600809536,7.21562877084723
S,2018-02-10,969,137,422,1103693.867,99058,56072,410,128871,2,6,2018,0.6631226582407952,0.7485107481711011,0,0,0,0,215166.42285405812,12.279171715020846,9047.760971962212,9.11038311814561,2139070.613438951,14.575882467372711,105499.2545807003,11.566468644982553,1648.7644300404768,7.408387787029628
S,2018-02-17,543,284,28,1611466.782,256782,60271,473,180916,2,7,2018,0.7485107481711011,0.6631226582407953,0,0,0,0,364365.21142702905,12.805914716213245,4551.880485981106,8.423515385480288,2681002.088719475,14.80170156929482,113020.62729035015,11.635334471331376,1367.3822150202384,7.221384456103057
S,2018-02-24,336,362,382,1409973.772,79,47293,793,188029,2,8,2018,0.8229838658936564,0.5680647467311558,0,0,0,0,182261.60571351452,12.11320381463131,2657.940242990553,7.885682917500661,2750474.816359738,14.82728447880662,103803.31364517508,11.550262806125735,1019.6911075101192,6.928235233223093
S,2018-03-03,692,261,110,1075495.353,21637,52349,19,160430,3,9,2018,0.8854560256532098,0.4647231720437686,0,0,0,0,112767.80285675726,11.633095009374626,1438.9701214952765,7.27237764339317,2450732.761179869,14.711898032040557,104250.65682258754,11.554563032317374,1201.8455537550597,7.092445323489208
S,2018-03-10,497,543,966,1199495.411,161197,50573,755,189622,3,10,2018,0.9350162426854148,0.35460488704253557,0,0,0,0,217580.90142837862,12.290330616921992,1685.4850607476383,7.430401796322915,2424861.7915899344,14.701285499965312,102698.32841129377,11.539560856569988,1097.92277687753,7.002085685217357
S,2018-03-17,305,924,743,1182191.062,19655,58302,105,170356,3,11,2018,0.970941817426052,0.23931566428755804,0,0,0,0,128445.45071418931,11.763267370503401,1585.7425303738191,7.369438470675149,2394621.957794967,14.688736347538294,109651.16420564688,11.605068491048854,853.961388438765,6.751056308196286
S,2018-03-24,939,222,788,1077817.723,163106,56695,943,181108,3,12,2018,0.992708874098054,0.120536680255323,0,0,0,0,227328.72535709466,12.334156777168326,1580.8712651869096,7.366363770292672,2275128.7018974833,14.637547620565146,111520.58210282345,11.621973412612007,1365.9806942193825,7.220359713887853
S,2018-03-31,959,900,492,1085906.703,91409,57585,719,143675,3,13,2018,1.0,-1.6081226496766366e-16,0,0,1,0,205073.36267854733,12.231127937117968,1282.4356325934548,7.157295849145937,2223471.0539487414,14.614580520357723,113345.29105141172,11.638202934195311,1641.9903471096914,7.404273242858531
S,2018-04-07,270,231,318172,1065264.382,190152,47158,341,153569,4,14,2018,0.992708874098054,-0.12053668025532288,0,0,1,0,292688.6813392737,12.58686821869086,318813.21781629673,12.67236382282186,2176999.908974371,14.593458757751907,103830.64552570586,11.550526073440297,1090.9951735548457,6.995761736473513
S,2018-04-14,421,481,570143,1289240.942,139472,48298,883,122676,4,15,2018,0.9709418174260521,-0.2393156642875575,0,0,0,0,285816.34066963685,12.56310821677879,729549.6089081484,13.500184019327072,2377740.8964871857,14.681661812279604,100213.32276285293,11.515066399162743,966.4975867774228,6.874712930613924
S,2018-04-21,251,724,534018,1047364.04,92746,67364,395,161442,4,16,2018,0.9350162426854148,-0.35460488704253545,0,0,0,0,235654.17033481842,12.370124872848795,898792.8044540742,13.708808926138795,2236234.488243593,14.620304424457501,117470.66138142647,11.673952403745302,734.2487933887114,6.60020893634294
S,2018-04-28,269,604,566218,1203138.525,55472,44427,788,137408,4,17,2018,0.8854560256532099,-0.4647231720437685,0,0,0,0,173299.0851674092,12.062779967148524,1015614.4022270371,13.83100529434067,2321255.7691217964,14.657619307798509,103162.33069071324,11.544068746123102,636.1243966943557,6.456964921740951
S,2018-05-05,984,850,638803,1014817.204,104424,44861,977,150735,5,18,2018,0.8229838658936565,-0.5680647467311557,0,0,0,0,191073.5425837046,12.160418906198522,1146610.2011135186,13.952321368389619,2175445.0885608983,14.592744299664082,96442.16534535663,11.476709153670173,1302.0621983471779,7.172472310710965
S,2018-05-12,141,104,886314,882727.0655,87679,52724,130,137340,5,19,2018,0.7485107481711013,-0.6631226582407951,0,0,0,0,183215.7712918523,12.118425273384961,1459619.1005567592,14.193686754727189,1970449.6097804492,14.49377281048726,100945.08267267831,11.522341818358825,792.0310991735889,6.675862437982635
S,2018-05-19,918,50,827124,962851.1841,11641,47855,943,143932,5,20,2018,0.6631226582407952,-0.7485107481711012,0,0,0,0,103248.88564592614,11.544907403277156,1556933.5502783796,14.258229414144797,1948075.9889902244,14.482353284472545,98327.54133633916,11.496069613293574,1314.0155495867944,7.181603769322785
S,2018-05-26,604,28,818982,1161768.851,33047,54390,121,124400,5,21,2018,0.5680647467311558,-0.8229838658936564,0,0,0,0,84671.44282296307,11.346545477323989,1597448.7751391898,14.283919025077111,2135806.8454951122,14.574355515041383,103553.77066816957,11.547855936918156,1261.0077747933972,7.140459203774255
S,2018-06-02,269,860,649038,849323.4433,112548,57491,545,141401,6,22,2018,0.46472317204376906,-0.8854560256532096,0,0,0,1,154883.72141148153,11.950436386365766,1447762.387569595,14.185530432200933,1917226.866047556,14.46639088092495,109267.88533408479,11.601566961488553,899.5038873966986,6.8029544815380625
S,2018-06-09,856,229,598510,955171.0138,173326,48512,776,123739,6,23,2018,0.35460488704253584,-0.9350162426854147,0,0,0,1,250767.86070574075,12.43228692016696,1322391.1937847976,14.09495292240498,1913784.446823778,14.46459374796344,103145.9426670424,11.543909878380468,1305.7519436983494,7.17529990502131
S,2018-06-16,209,224,548916,859646.7156,92113,50063,326,130097,6,24,2018,0.23931566428755768,-0.970941817426052,0,0,0,1,217496.93035287037,12.289944613846615,1210111.5968923988,14.006223968526523,1816538.939011889,14.412444117196012,101635.9713335212,11.529162639012183,861.8759718491747,6.760270963314965
S,2018-06-23,648,249,578419,1002534.607,61899,57743,725,106869,6,25,2018,0.12053668025532308,-0.992708874098054,0,0,0,1,170647.4651764352,12.047360960309263,1183474.7984461994,13.983966258589954,1910804.0765059446,14.463035217238158,108560.98566676059,11.59507658530279,1078.9379859245873,6.984658898029452
S,2018-06-30,442,105,701494,944827.9735,79228,56616,972,139372,6,26,2018,-3.216245299353273e-16,-1.0,0,0,0,1,164551.7325882176,12.01098636066458,1293231.3992230997,14.072655378048115,1900230.0117529724,14.457486021878939,110896.4928333803,11.616361565629166,981.4689929622937,6.8900687839195
S,2018-07-07,659,586,970105,823486.031,67726,55295,799,107025,7,27,2018,-0.12053668025532283,-0.992708874098054,0,0,0,1,150001.8662941088,11.918409681523217,1616720.6996115497,14.295911014663009,1773601.0368764861,14.38852308572544,110743.24641669015,11.614978735467044,1149.7344964811468,7.048155710072289
S,2018-07-14,252,950,1129542,1177140.731,254116,66762,997,143507,7,28,2018,-0.23931566428755743,-0.9709418174260521,0,0,0,1,329116.9331470544,12.704171424929822,1937902.3498057749,14.477117199087992,2063941.249438243,14.540128425268813,122133.62320834507,11.712879184261933,826.8672482405734,6.71885281331945
S,2018-07-21,478,273,907913,894485.6584,216982,53314,359,185448,7,29,2018,-0.3546048870425356,-0.9350162426854148,0,0,0,1,381540.4665735272,12.851974817308527,1876864.1749028875,14.445113482889054,1926456.2831191216,14.471193269492952,114380.81160417254,11.647297355813652,891.4336241202867,6.793952140154581
S,2018-07-28,692,964,908953,933882.0852,140554,52907,535,146774,7,30,2018,-0.46472317204376806,-0.8854560256532101,0,0,0,1,331324.2332867636,12.71085574985114,1847385.0874514438,14.429282272231832,1897110.2267595609,14.45584288017646,110097.40580208627,11.609129843060858,1137.7168120601434,7.037657303965181
S,2018-08-04,320,982,854793,727935.5497,160874,53787,311,130195,8,31,2018,-0.5680647467311556,-0.8229838658936565,0,0,0,1,326536.11664338177,12.69629890161539,1778485.543725722,14.391273304261462,1676490.6630797805,14.332213872063518,108835.70290104314,11.597603899357146,888.8584060300717,6.791062355721103
S,2018-08-11,328,20,907549,907820.1979,196657,45798,585,144010,8,32,2018,-0.663122658240795,-0.7485107481711013,0,0,0,1,359925.0583216909,12.79365389578529,1796791.771862861,14.401513840174866,1746065.5294398903,14.372876118573211,100215.85145052157,11.515091631641459,772.4292030150359,6.650834137724668
S,2018-08-18,651,636,1283242,1050740.996,318532,47876,448,174516,8,33,2018,-0.7485107481711011,-0.6631226582407952,0,0,0,1,498494.52916084544,13.11934989975975,2181637.8859314304,14.595586934855683,1923773.7607199452,14.469799835121892,97983.92572526078,11.492568926691341,1037.214601507518,6.94525778754728
S,2018-08-25,304,453,1363270,1064457.874,582939,56419,270,197217,8,34,2018,-0.8229838658936564,-0.5680647467311559,0,0,0,1,832186.2645804228,13.631812772097879,2454088.942965715,14.713266555156613,2026344.7543599727,14.521744607848193,105410.96286263039,11.565631408294252,822.607300753759,6.713693839555529
S,2018-09-01,375,116,1464960,843020.1288,457953,47624,961,149681,9,35,2018,-0.8854560256532096,-0.4647231720437691,0,0,0,0,874046.1322902114,13.680889580289163,2692004.4714828576,14.805797002242036,1856192.5059799864,14.434038446581113,100329.48143131519,11.516224830386319,786.3036503768794,6.668614006756428
S,2018-09-08,61,828,1414918,883665.3362,514825,41040,726,146379,9,36,2018,-0.9350162426854147,-0.3546048870425359,0,0,0,0,951848.0661451058,13.766161757238855,2760920.235741429,14.83107496306656,1811761.5891899932,14.40981073558268,91204.7407156576,11.420873120524993,454.1518251884397,6.120631045024417
S,2018-09-15,518,911,1517961,859722.0966,416424,33059,220,174770,9,37,2018,-0.970941817426052,-0.23931566428755774,0,0,0,0,892348.0330725529,13.701612627709363,2898421.1178707145,14.8796770495961,1765602.8911949967,14.384003337816093,78661.3703578288,11.272920179752838,745.0759125942199,6.614827354536291
S,2018-09-22,92,772,1466306,832291.8509,422608,21605,48,169309,9,38,2018,-0.992708874098054,-0.12053668025532357,0,0,0,0,868782.0165362764,13.674848679785054,2915516.5589353573,14.885557912241666,1715093.2964974982,14.354978620451112,60935.6851789144,11.017590656227862,464.53795629710993,6.143193632162319
S,2018-09-29,894,425,1841482,734019.199,400474,24438,854,197844,9,39,2018,-1.0,-1.8369701987210297e-16,0,0,0,0,834865.0082681382,13.635026521816489,3299240.2794676786,15.009203084689307,1591565.847248749,14.280229527491848,54905.8425894572,10.913393257061767,1126.2689781485549,7.027553152953268
S,2018-10-06,209,1835,1809267,674646.2575,191989,23052,1911,209136,10,40,2018,-0.992708874098054,0.1205366802553232,0,0,0,0,609421.5041340691,13.320267073197938,3458887.1397338393,15.056457748493195,1470429.1811243745,14.201065556164785,50504.9212947286,10.829845861750776,772.1344890742774,6.650453016732583
S,2018-10-13,990,2490,1435627,668735.0866,227580,24698,2674,212369,10,41,2018,-0.9709418174260521,0.23931566428755738,0,0,0,0,532290.7520670346,13.184947024145131,3165070.56986692,14.967686226216884,1403949.6771621872,14.15480073272445,49950.4606473643,10.81880702583863,1376.0672445371388,7.22771133162283
S,2018-10-20,261,2713,1957770,658103.9006,209652,24031,2565,236241,10,42,2018,-0.9350162426854148,0.35460488704253557,0,0,0,0,475797.3760335173,13.072749463716791,3540305.28493346,15.079723802534861,1360078.7391810936,14.123053887744264,49006.230323682146,10.799723123833374,949.0336222685694,6.856497375829961
S,2018-10-27,566,2734,1775842,695512.8327,212527,20510,2444,226693,10,43,2018,-0.8854560256532101,0.464723172043768,0,0,0,0,450425.68801675865,13.017950608085822,3545994.64246673,15.081329536756744,1375552.2022905468,14.134366537108802,45013.11516184107,10.714731389831359,1040.5168111342846,6.948433401842275
S,2018-11-03,799,3939,1852895,682477.8036,321338,20794,3586,294416,11,44,2018,-0.822983865893657,0.5680647467311548,0,0,0,0,546550.8440083794,13.211384447622391,3625892.3212333648,15.103611249354866,1370253.9047452733,14.13050734235481,43300.55758092053,10.67594388518935,1319.2584055671423,7.185582758214867
S,2018-11-10,411,9201,3213254,1415511.646,489132,22425,9146,474602,11,45,2018,-0.7485107481711011,0.6631226582407953,0,0,0,0,762407.4220041897,13.54423767796126,5026200.160616683,15.43017502028328,2100638.5983726364,14.557752426975062,44075.27879046027,10.693677020809105,1070.6292027835711,6.976935388870218
S,2018-11-17,588,6452,4821305,1390119.542,682288,16275,6614,521883,11,46,2018,-0.6631226582407956,0.7485107481711007,0,0,0,0,1063491.711002095,13.877069059816238,7334405.080308341,15.808086995634476,2440438.841186318,14.707688843805279,38312.63939523013,10.553561231752967,1123.3146013917856,7.024928885767163
S,2018-11-24,1176,4277,5406953,1414197.976,1327308,17984,5332,782038,11,47,2018,-0.5680647467311559,0.8229838658936564,1,0,0,0,1859053.8555010473,14.435578774337644,9074155.54015417,16.020940990562,2634417.396593159,14.784172993239299,37140.319697615065,10.52248536732913,1737.657300695893,7.460868428054177
S,2018-12-01,2994,2504,3525481,1748469.175,266985,23138,5130,635903,12,48,2018,-0.4647231720437684,0.88545602565321,1,0,0,0,1196511.9277505237,13.994921990911163,8062558.770077085,15.90274165340158,3065677.8732965793,14.935779594929983,41708.15984880753,10.638476044307893,3862.8286503479467,8.259413849201087
S,2018-12-08,28290,3408,1669572,1081768.953,130059,23062,30473,468785,12,49,2018,-0.35460488704253595,0.9350162426854147,0,0,0,0,728314.9638752618,13.498490249333159,5700851.385038543,15.556126262859435,2614607.8896482894,14.776625080107287,43916.07992440376,10.690058587734574,30221.414325173973,10.316339124269382
S,2018-12-15,23856,4854,1183837,897683.7391,246679,15591,27299,469091,12,50,2018,-0.2393156642875578,0.970941817426052,0,0,0,0,610836.4819376309,13.322586215764126,4034262.6925192713,15.210334362865948,2204987.6839241446,14.606232934842724,37549.03996220188,10.533429721431444,38966.70716258699,10.570488560640522
S,2018-12-22,12037,4324,1066170,876718.2064,101094,16927,15898,255907,12,51,2018,-0.12053668025532363,0.992708874098054,0,1,0,0,406512.24096881546,12.915371780548528,3083301.346259636,14.941511770908258,1979212.0483620723,14.49820987334422,35701.51998110094,10.482976552982445,31520.353581293493,10.358420486618723
S,2018-12-29,11609,5443,1120806,1234393.263,63474,24564,15253,131358,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,266730.12048440776,12.493996390593306,2662456.673129818,14.79476019145742,2223999.287181036,14.614818063480765,42414.75999055047,10.655275270047843,27369.176790646747,10.217209261299459
S,2019-01-05,7996,5175,1040324,1232867.252,25853,27094,12549,163143,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,159218.06024220388,11.97803627036541,2371552.3365649087,14.679055714691986,2344866.895590518,14.667739623772691,48301.37999527523,10.785236113691175,21680.58839532337,9.984218718336745
S,2019-01-12,12292,4096,961536,924087.9046,73963,43590,15645,139200,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,153572.03012110194,11.941931499129756,2147312.1682824544,14.579727929420216,2096521.352395259,14.555790507303472,67740.68999763762,11.123457074357542,23132.294197661686,10.049028166081625
S,2019-01-19,13557,2616,1049125,1160337.799,168299,47257,16276,168731,1,3,2019,0.3546048870425356,0.9350162426854148,0,0,0,0,245085.01506055097,12.40936450979184,2122781.0841412274,14.568238090170295,2208598.4751976295,14.607869150977477,81127.34499881881,11.303787685807428,25123.147098830843,10.131584698469997
S,2019-01-26,14223,4236,1020613,944342.4231,567041,51123,17381,149081,1,4,2019,0.4647231720437685,0.8854560256532099,0,0,0,0,689583.5075302755,13.443844532200888,2082003.5420706137,14.548841709744783,2048641.6606988148,14.532688015086217,91686.67249940941,11.42614321626772,26784.57354941542,10.195618721168328
